2.500000 1.898276
7.500000 0.578404
12.500000 0.248043
17.500000 0.142228
22.500000 0.088021
27.500000 0.052849
32.500000 0.036225
37.500000 0.025547
42.500000 0.017705
47.500000 0.013020
52.500000 0.011984
57.500000 0.008328
62.500000 0.004716
67.500000 0.004736
72.500000 0.003376
77.500000 0.004350
82.500000 0.003538
87.500000 0.004519
92.500000 0.003517
97.500000 0.003456
102.500000 0.002611
107.500000 0.003149
112.500000 0.002302
117.500000 0.000877
122.500000 0.002021
127.500000 0.000790
132.500000 0.000011
137.500000 -0.000323
142.500000 0.000454
147.500000 -0.000461
152.500000 0.000792
157.500000 0.000944
162.500000 -0.000476
167.500000 0.000216
172.500000 -0.000668
177.500000 0.000559
182.500000 0.000062
187.500000 0.000664
192.500000 -0.000234
197.500000 -0.000330
