1.752357229684473278e-04 2.977632083465655538e-05 1.484812499774115904e-05 7.715197764460547260e-06 5.553455527996934479e-06 3.771070104183409909e-06 2.793489563443803295e-06 1.774701751528989045e-06 1.597433597807324628e-06 1.232086377727623169e-06 8.779696006364645248e-07 1.875409706554935940e-07 2.355963145753722112e-07 3.492151753474186831e-07 -3.388822291403939245e-07 5.680584794116966126e-08 1.332212786920007731e-07 2.120810444742287919e-07 -3.499159142058504472e-07 -3.956315343150380847e-07 -1.279651136973394955e-07 -5.644558364993097191e-08 -1.438672102828263074e-07 -1.226518688832231211e-07 -3.293454995823522497e-07 -1.422948534136627056e-05 -1.650400663768065632e-05 -1.522281076517996755e-05 -1.231813485092395355e-05 -7.949482664892528443e-06 -7.862259364588690085e-06 -5.956815160428082211e-06 -4.339938559863317530e-06 -2.949970970293072198e-06 -2.100004118549020624e-06 -1.289828967453685102e-06 -1.918683495796066020e-06 -2.445776952014254064e-06 -2.614421112735621266e-06 -2.041302622671226842e-06 -9.434484801381135258e-07 -1.520941682035161528e-06 -1.239507629035603324e-06 -2.103558921741000967e-06 -1.629677723996306640e-06 -1.702711117002363441e-06 -1.400246771985078666e-06 -1.320774986948604925e-06 -1.694132942555786037e-06 -9.544259118922083849e-07
2.977632083465655538e-05 2.960181446410435109e-05 1.145530914664728158e-05 6.950808926718801467e-06 4.618650682947639247e-06 2.940152421051108189e-06 1.994276298807190111e-06 1.469872108791545450e-06 1.104365939198447294e-06 6.377499333058440344e-07 4.035127958231960826e-07 1.928967037214511457e-07 2.722286765431676707e-07 7.077641230855367819e-08 -4.048915281723233791e-08 -4.701269568056418990e-08 -1.035308178377094938e-08 -7.824484577242703013e-08 -2.158471439668078295e-07 -1.958224793626359097e-07 -9.397140956641286697e-08 -6.294928962557604378e-08 -7.003535289805552316e-08 -2.271425035096722841e-09 6.027730139357653010e-08 -8.274181973506752763e-06 -1.078131955318526612e-05 -5.801844235578203041e-06 -5.362091530014525197e-06 -5.414848033166490556e-06 -3.861746307738066570e-06 -3.216756199626027112e-06 -2.637413939614323137e-06 -1.735224093468201241e-06 -1.756574828703904075e-06 -1.653393824048563323e-06 -1.507672432782881141e-06 -1.329932951167325174e-06 -1.347806194380325901e-06 -1.295008830669655081e-06 -8.719298336765710369e-07 -1.015424194282740593e-06 -8.730507227261869926e-07 -7.075287249318096297e-07 -8.796436562829078212e-07 -4.760915345844356104e-07 -2.174784019824955209e-07 -1.749951247963788280e-07 -1.248544655835560237e-07 1.387078028443121419e-07
1.484812499774115904e-05 1.145530914664728158e-05 1.304737346848880970e-05 6.889098530739581943e-06 4.501417412994133625e-06 3.132263310163401292e-06 2.264659545234581746e-06 1.518976136959468973e-06 1.081082668158586094e-06 8.092175955523949721e-07 5.414240027398169449e-07 3.252562508248635982e-07 2.557731981643453826e-07 1.616041258767155485e-07 3.353988457703493255e-08 2.636132055168262008e-08 9.020669481977030189e-08 5.244838242694435993e-08 -3.190956460928413230e-08 -5.938164090030374896e-08 2.621525058706096686e-08 -2.768670254869533468e-10 -5.976869306244094826e-08 -1.452026954534692977e-08 5.234603363422727970e-08 -3.180817123099787750e-06 -4.650192359240782548e-06 -2.052863316499021188e-06 -3.060986173238924413e-06 -3.412403670405559913e-06 -2.662452667382955727e-06 -2.356857115116986486e-06 -2.129806466340496527e-06 -1.955122583865520711e-06 -1.422993782528737309e-06 -1.410721055780567897e-06 -1.520412290839391005e-06 -1.273770184759516903e-06 -1.095128429408758624e-06 -9.109205135340002897e-07 -6.199292502567412968e-07 -6.386743517455942351e-07 -4.276230237330861256e-07 -3.750193356692057937e-07 -5.240291537281578678e-07 -4.777267882904414290e-07 -4.002373458111847593e-07 -4.800242130385455206e-07 -2.007798132799636179e-07 -5.304707419755771182e-08
7.715197764460547260e-06 6.950808926718801467e-06 6.889098530739581943e-06 8.015810021102661465e-06 4.760617582544655988e-06 3.175447776571480638e-06 2.279268275946699652e-06 1.544885759197802873e-06 1.213690018735171999e-06 8.296011420852714195e-07 5.613461027897790014e-07 2.863342795113972614e-07 1.865020199789215631e-07 8.303340662656532263e-08 -1.551966131556719062e-08 6.815508628520666541e-09 1.715622430617701285e-08 -2.514400166829318334e-08 -6.130505057202808518e-08 -7.497281305324825211e-08 -2.928448014691649177e-08 -6.314619991359489631e-08 -7.778064332348899183e-08 -1.120073015757510963e-07 -1.271570084356682871e-08 -8.047028201609385478e-07 -2.164728123342599684e-06 -7.367273628413810335e-07 -1.588170553016105598e-06 -2.272923469302945765e-06 -1.999643494792185340e-06 -1.859334259304771988e-06 -1.943953841885366796e-06 -1.824976025652972254e-06 -1.742065370614864361e-06 -1.601608798531907879e-06 -1.518331709496570812e-06 -1.472699529273392150e-06 -1.024719414393961402e-06 -8.658310169694188297e-07 -7.344343944611852435e-07 -7.511157799135835382e-07 -6.710110905752346937e-07 -3.532124917859930607e-07 -3.750746608176019399e-07 -3.591469906197061092e-07 -3.163612265975917588e-07 -3.343164424876488876e-07 -2.341273807484914814e-07 -2.065429001274364575e-07
5.553455527996934479e-06 4.618650682947639247e-06 4.501417412994133625e-06 4.760617582544655988e-06 5.352412128076441063e-06 3.343985717708146486e-06 2.430957539882203791e-06 1.653421254808208492e-06 1.289190005555222404e-06 8.936177455807116041e-07 5.841624078780536834e-07 3.596975398890419611e-07 2.042870686098022493e-07 7.548173123782597104e-08 -3.234237011904805695e-08 8.557603789319316618e-10 2.732444132300258961e-08 -2.860579458049434883e-08 -4.718446360805778115e-08 -1.957405875647448011e-08 2.182260505153003293e-08 -5.067034784188416934e-08 -6.617991796304122084e-08 -8.765245193897991338e-08 -5.819438781687558734e-09 -2.680494587159829882e-07 -1.143410439416766253e-06 -1.684494684888386276e-07 -4.481112090051343948e-07 -8.070843148233193369e-07 -7.994181002302846845e-07 -1.251069729841662932e-06 -1.362423798105874466e-06 -1.468580787144588612e-06 -1.447970275796908720e-06 -1.381236320418473918e-06 -1.321157623669408722e-06 -1.352232129143853008e-06 -1.091216515025358165e-06 -1.071070487222124426e-06 -8.752548069163941153e-07 -6.761423429313058867e-07 -5.844870277229900841e-07 -3.385567735744131457e-07 -3.772337125190020899e-07 -3.029116061397370433e-07 -2.782896199721605520e-07 -2.896775970071630951e-07 -2.942684141974509682e-07 -2.251138970503902914e-07
3.771070104183409909e-06 2.940152421051108189e-06 3.132263310163401292e-06 3.175447776571480638e-06 3.343985717708146486e-06 3.845937463702163150e-06 2.527976602175275910e-06 1.759196909342403898e-06 1.320557656523365811e-06 8.994484007737600877e-07 5.871761287557997474e-07 4.078176226186205716e-07 2.474176036182726034e-07 1.325684607930984956e-07 3.168734219361226416e-08 4.096953305424043864e-08 1.598046551276279729e-08 -1.528571458216849107e-08 -3.363487947203745327e-08 -3.108818868319167584e-08 -2.049373651365904994e-08 -6.703282888292652446e-08 -8.182547604120693463e-08 -1.098536871160120693e-07 -4.944267373271941200e-08 5.064961329318504726e-07 -5.341294839333368263e-07 -2.272866239328334123e-07 -2.703145292675057707e-07 -1.921278514549692161e-07 -1.685847182744088765e-07 -6.405493840774617361e-07 -1.029507450538873652e-06 -1.148309410077482254e-06 -1.116190874333861357e-06 -1.136176054467930838e-06 -1.121217320378439600e-06 -1.111262937749634719e-06 -8.622079704590204791e-07 -9.595774656003979002e-07 -6.969510813544661966e-07 -5.353508424324253245e-07 -5.160700706162153878e-07 -3.899772376505548520e-07 -3.243961414043639971e-07 -3.127318859828832451e-07 -2.543736387163470221e-07 -2.893875337258249912e-07 -3.106471627212665749e-07 -2.509483615794006494e-07
2.793489563443803295e-06 1.994276298807190111e-06 2.264659545234581746e-06 2.279268275946699652e-06 2.430957539882203791e-06 2.527976602175275910e-06 3.047854760633741449e-06 1.966822434557163258e-06 1.438387738714344658e-06 1.010382481637625411e-06 7.122463038762306739e-07 4.583503406886692726e-07 2.576186410172527842e-07 1.168959751002068881e-07 9.972165262806605915e-09 -2.158674854003178053e-08 2.231214773893330840e-09 -3.970821321238279028e-08 -4.281869582461927081e-08 -2.797248434811902965e-08 -2.752401588106119589e-08 -6.410612686760945433e-08 -7.798685220714988914e-08 -1.171637100055413918e-07 -7.561284020530461880e-08 1.279706556823045679e-07 -1.408856683389459729e-07 -1.054817370527005140e-07 -5.208100339911399631e-08 7.343758745709869253e-08 6.429524544933355779e-08 -5.693285643340390717e-08 -4.635232565848653608e-07 -6.500005777994890928e-07 -7.954159850381821331e-07 -8.862490457028978123e-07 -9.040452505134001955e-07 -8.627793191814529516e-07 -7.660886707979280576e-07 -8.235483811355617893e-07 -6.924798634423415131e-07 -5.611739605493310485e-07 -5.068687087875048054e-07 -3.568101070857540336e-07 -2.667377666064465934e-07 -2.604520100469129910e-07 -2.125883335999097228e-07 -2.180846377025697746e-07 -2.131297016348337808e-07 -1.896041243926478482e-07
1.774701751528989045e-06 1.469872108791545450e-06 1.518976136959468973e-06 1.544885759197802873e-06 1.653421254808208492e-06 1.759196909342403898e-06 1.966822434557163258e-06 2.296282875804210527e-06 1.529023122715051144e-06 1.085162622263446880e-06 7.687516153106163854e-07 5.371282890066353716e-07 2.865797139127285385e-07 1.961929075345912082e-07 7.638073873025380194e-08 6.489631297526780071e-08 5.500491669479643850e-08 -1.650596077619438902e-09 2.469906030287918514e-09 -2.070135359018405754e-08 -3.540980779756771086e-08 -7.497793850078821713e-08 -8.650310162097292923e-08 -9.840671922435990539e-08 -8.519195797350923579e-08 -9.258804370499732632e-09 2.541748646760972723e-07 2.197669134765311149e-07 5.830571070664951788e-08 7.347495404753339099e-08 1.200067012517293753e-07 2.729657858465060910e-07 1.033427254579469660e-08 -1.068158808924377744e-07 -4.450723068542575575e-07 -6.540070138905439001e-07 -7.852244083369124785e-07 -8.422702885840742919e-07 -7.536900399284830567e-07 -7.533148465964108436e-07 -6.819430948385206143e-07 -5.435531335157717052e-07 -5.112068187129936174e-07 -4.083416475269364515e-07 -3.526640089723790168e-07 -3.823864807834196226e-07 -3.627580520609152495e-07 -3.397452453760850286e-07 -3.322620635529233660e-07 -3.280919927662329869e-07
1.597433597807324628e-06 1.104365939198447294e-06 1.081082668158586094e-06 1.213690018735171999e-06 1.289190005555222404e-06 1.320557656523365811e-06 1.438387738714344658e-06 1.529023122715051144e-06 1.778280937679113718e-06 1.152637447222757575e-06 8.693608966339339813e-07 5.960571891982026647e-07 3.612020808076629681e-07 2.509303053585084210e-07 1.207907522076418021e-07 1.002517215105127366e-07 4.870339067537544848e-08 1.092965705013508352e-08 1.431546450817944013e-08 -2.118446575764161200e-08 -2.551552224880775056e-08 -5.649372127831585894e-08 -7.786451288375838279e-08 -7.862878553510936839e-08 -6.017626823118115399e-08 1.009871584483275844e-07 4.328098213947707776e-07 3.508848219471756352e-07 5.840963151723088510e-08 8.849026771003182271e-08 3.624853725562225209e-08 1.473598177580585040e-07 1.833497088131963735e-07 2.007623969326958925e-07 -1.106118493314296254e-07 -4.084042535387036371e-07 -5.262197048867543932e-07 -7.231897788514918293e-07 -6.720919653777197970e-07 -6.988109266506293194e-07 -6.649819083404365198e-07 -5.832759953669173578e-07 -5.455528655622174056e-07 -4.279139966601028490e-07 -3.558911965778533311e-07 -3.620957469400402556e-07 -3.418113313386408331e-07 -2.978085640562715983e-07 -2.961824858288821005e-07 -2.848486876275757778e-07
1.232086377727623169e-06 6.377499333058440344e-07 8.092175955523949721e-07 8.296011420852714195e-07 8.936177455807116041e-07 8.994484007737600877e-07 1.010382481637625411e-06 1.085162622263446880e-06 1.152637447222757575e-06 1.335833718286865395e-06 9.192544393602564911e-07 6.603456955598978916e-07 4.153076090927975284e-07 3.065193730227372989e-07 1.905677501963746983e-07 1.566025213825452772e-07 7.439619445980667603e-08 3.079676883460815836e-08 -6.043183251087725562e-09 -2.203583023984966595e-08 -3.071820723238984909e-08 -3.745087152516262186e-08 -5.618974017037034625e-08 -5.954639800932018521e-08 -6.132635917718990372e-08 1.182509021493693274e-06 7.473744106133170333e-07 5.914341237992453304e-07 2.166411987239386165e-07 1.485151631880026278e-07 1.535381071917974017e-07 2.553477969534745145e-07 2.105999021017414502e-07 3.098634801914038440e-07 2.195281974736109604e-07 -3.929764673599115168e-09 -2.082351195894549857e-07 -4.162642285493541575e-07 -4.739142831938651012e-07 -4.977746558306024020e-07 -5.086263704381727211e-07 -4.435115645355818851e-07 -4.842754105350795193e-07 -3.995683344848221927e-07 -3.396248829423261598e-07 -3.069654862355747243e-07 -3.103893278418342917e-07 -2.994781553676764186e-07 -2.545369492691028952e-07 -2.855359247572672399e-07
