2.500000 0.342230
7.500000 -0.130560
12.500000 -0.109580
17.500000 -0.086765
22.500000 -0.060488
27.500000 -0.044951
32.500000 -0.036642
37.500000 -0.027476
42.500000 -0.010432
47.500000 -0.006142
52.500000 -0.008905
57.500000 -0.007408
62.500000 -0.005816
67.500000 -0.004454
72.500000 -0.003624
77.500000 -0.003256
82.500000 0.000362
87.500000 -0.000003
92.500000 0.000424
97.500000 -0.004341
102.500000 -0.003572
107.500000 -0.007018
112.500000 -0.002147
117.500000 0.000606
122.500000 -0.001080
127.500000 0.000646
132.500000 -0.000189
137.500000 -0.003407
142.500000 -0.001083
147.500000 -0.002645
152.500000 -0.002198
157.500000 -0.001367
162.500000 -0.002507
167.500000 0.000110
172.500000 0.000027
177.500000 -0.001601
182.500000 -0.002336
187.500000 -0.001363
192.500000 -0.000274
197.500000 0.001403
