2.500000 1.910511
7.500000 0.582164
12.500000 0.244586
17.500000 0.140049
22.500000 0.081322
27.500000 0.052805
32.500000 0.035760
37.500000 0.025057
42.500000 0.018724
47.500000 0.012998
52.500000 0.011492
57.500000 0.008609
62.500000 0.006419
67.500000 0.006742
72.500000 0.005697
77.500000 0.004264
82.500000 0.003763
87.500000 0.003090
92.500000 0.002968
97.500000 0.002517
102.500000 0.002591
107.500000 0.002685
112.500000 0.002187
117.500000 0.001151
122.500000 0.001611
127.500000 0.001016
132.500000 0.000614
137.500000 0.000180
142.500000 0.000872
147.500000 -0.000131
152.500000 0.000259
157.500000 0.001271
162.500000 0.000409
167.500000 0.001001
172.500000 0.000566
177.500000 0.001277
182.500000 0.001406
187.500000 0.001549
192.500000 0.000968
197.500000 0.001151
