4.000000 -0.021375
12.000000 -0.104875
20.000000 -0.072227
28.000000 -0.045725
36.000000 -0.029146
44.000000 -0.008347
52.000000 -0.008149
60.000000 -0.007601
68.000000 -0.003986
76.000000 -0.003118
84.000000 -0.000144
92.000000 0.000271
100.000000 -0.004713
108.000000 -0.005127
116.000000 -0.000164
124.000000 -0.000948
132.000000 -0.000133
140.000000 -0.001879
148.000000 -0.002261
156.000000 -0.001872
164.000000 -0.001210
172.000000 -0.000499
180.000000 -0.001607
188.000000 -0.001282
196.000000 0.000595
