7.489568669682601524e-04 7.603969230095230494e-05 3.619216653670597004e-05 2.211354941814343362e-05 1.369207876843832410e-05 9.497795165203797051e-06 5.238826491222059207e-06 5.390055997701209247e-06 3.863156547614637334e-06 3.151055687227843471e-06 3.576927695942460729e-06 1.579085715228459405e-06 1.680507905868133625e-06 9.636880662320549406e-07 7.250563635935990458e-07 1.546617285435806140e-06 1.020484200368611883e-06 4.117462945376523312e-07 -3.890530865169025747e-07 -1.386556040625763825e-08 -1.587069806749766798e-07 4.398821692683523449e-07 -5.521784435288277907e-07 -5.820979506380636519e-07 -3.017957199573076880e-07 -6.476578575640592233e-07 -5.455142034507056676e-07 -5.293340565829501352e-07 -2.726299612305718883e-07 -3.356196321701415746e-07 -8.439380983962120566e-07 -4.121288353146216874e-07 -4.717324003159606273e-07 -2.053242827719123315e-07 2.255989606755247048e-07 1.000308149643860313e-07 1.064165540073298949e-07 4.027949915106033407e-07 -6.965194529807540023e-08 -3.660674774234832820e-07 1.058873944273905539e-04 -3.031966227788212792e-05 -3.227493572148848244e-05 -2.782396698581876397e-05 -2.331994491552579369e-05 -1.551009442605588793e-05 -1.133653536186227833e-05 -1.247918390193810999e-05 -8.609616253637073912e-06 -7.151382421649628866e-06 -4.325127813132500820e-06 -4.382049923735292863e-06 -3.520362711996944378e-06 -3.394412261381168177e-06 6.306001833181718040e-07 -9.328418401564408557e-08 -2.266090926086160465e-07 -2.378369723607004757e-07 -1.274446144228876689e-06 -9.526780742205491481e-07 -2.179268963294580485e-06 -1.580319375687176034e-06 -1.328399462305417440e-06 -1.458462381489929686e-06 6.437232727647447623e-08 -5.483739189814959910e-07 -2.529915843217713825e-06 -1.752549815989873960e-06 -2.240577634636241767e-06 -2.419873038407960857e-06 -2.845793518140633645e-06 -2.098485770349161964e-06 -1.835597621507573481e-06 -1.585459783353244944e-06 -1.902351870890085400e-06 -1.598136054025404128e-06 -2.339268508441165990e-06 -2.380337987496205607e-06 -2.236130638245059375e-06 -1.259849245979229812e-06
7.603969230095230494e-05 8.287155655226710875e-05 2.418437040727333242e-05 1.604276441212081064e-05 1.015872393642133138e-05 7.390943619861288279e-06 5.832986426493430984e-06 5.137613118294538018e-06 3.163804884238353406e-06 2.468042186338713922e-06 2.309412945717049515e-06 2.056231111755423148e-06 1.756302411297376944e-06 1.288689771517928563e-06 1.143048250652157360e-06 8.933096179791669473e-07 6.892828740503032072e-07 3.771529592269446368e-07 2.360903526580458394e-07 1.094573346921373881e-07 1.996235372566924109e-07 1.516687795857982972e-07 7.990242637790730286e-08 -1.757878416862386359e-07 -1.387030546437553419e-07 2.871886146843481674e-07 1.552724676368170935e-07 1.538218147052101705e-07 -7.830259407430246407e-08 -2.594526894403737767e-07 -4.079013013745440470e-07 -2.769555043096662550e-07 -1.562109770939987576e-07 -3.281741415463382028e-08 -9.380155405535767141e-08 -1.777411199603718962e-07 -1.825979420594637574e-07 -1.257828456327986237e-07 -9.779402852652648405e-08 -1.180085402371145721e-07 3.497271400118155986e-06 -1.820179079292436240e-05 -1.231251171884452044e-05 -1.141349656276018845e-05 -8.953366122832093235e-06 -7.224171347714855724e-06 -6.381683848618894883e-06 -6.397103213697439124e-06 -5.026330514986435931e-06 -4.764507087159768897e-06 -3.773076293905546626e-06 -3.307887801825519819e-06 -2.312285236017354955e-06 -2.207563921125198390e-06 -2.342503512296494195e-06 -2.486979658901382157e-06 -2.239559745725660007e-06 -1.504031207656863184e-06 -1.981460620720504312e-06 -1.976676226792929575e-06 -1.956559101658607305e-06 -2.131189370666878997e-06 -1.535631577928170918e-06 -1.612115454828017838e-06 -1.122388408477608344e-06 -8.984187415078027698e-07 -8.294454645864379828e-07 -7.073486918927438287e-07 -5.008966093784527588e-07 -1.086529309618598124e-06 -9.533665209895835586e-07 -1.272778880123992236e-06 -1.213821820696615656e-06 -7.875320863944066064e-07 -9.003564200865187846e-07 -2.147480341676277169e-07 -1.006962254799455883e-06 -8.717501464337673269e-07 -1.279207673232376720e-07 -3.723182340063918571e-07
3.619216653670597004e-05 2.418437040727333242e-05 3.558938880440508818e-05 1.484518098245938029e-05 9.633648000994697922e-06 6.969326599094273023e-06 5.721349273093520146e-06 4.289599758512967122e-06 3.382282605723969333e-06 2.332727609296231363e-06 2.236184397335816713e-06 1.853064262801898214e-06 9.705424849909504277e-07 1.268193664631108664e-06 8.222022043730359486e-07 6.867382689227473539e-07 5.869799961888484486e-07 3.470457349301246137e-07 2.490795390055364981e-07 3.729231364347941620e-07 2.420147898256274610e-07 9.649567031181403017e-08 6.086096616250646111e-08 8.696929102362006583e-09 -2.180853144679612167e-08 1.094441351419277129e-09 -3.641229672553273520e-09 -7.185850950031479443e-08 -1.013105297275628925e-07 -2.187399638315658180e-07 -1.846671333916091672e-07 -1.725150506981996525e-07 -1.135830875546090795e-07 -1.283007888610542050e-07 -1.024899028341640436e-07 -6.014913347124386607e-08 -1.529159497413745252e-07 -5.037192415825975326e-08 7.553839330969061855e-08 8.617160670898553825e-09 -9.306077084005959113e-07 -9.015453239191433479e-06 -1.076113254757067806e-05 -7.408468133685435799e-06 -6.168091421171255217e-06 -5.597554297783872357e-06 -5.502601662464110468e-06 -5.995019419535795370e-06 -4.599885296332037571e-06 -3.960151400538855783e-06 -3.760848253303530100e-06 -3.139285197051882187e-06 -2.997799088073198460e-06 -2.158606991403030579e-06 -1.944639615495965115e-06 -1.817527090917927040e-06 -1.781033689848417524e-06 -1.627614519415098378e-06 -1.252857463075928740e-06 -1.326971592365429741e-06 -1.483510599052325966e-06 -1.342426196899479536e-06 -1.271443064625459457e-06 -1.454225770548907076e-06 -1.100102165819851001e-06 -7.433314229102204368e-07 -1.220081336481308294e-06 -1.127802692550156633e-06 -1.053211675377945923e-06 -7.695020392379706109e-07 -8.531280646479162356e-07 -9.863918386380413621e-07 -6.355266643287419001e-07 -3.281832558521391463e-07 -4.719454297196353567e-07 -1.837985341942293604e-07 -3.602789433417012152e-07 -1.838057366790876949e-07 1.882301881476149322e-08 2.661891873275460911e-08
2.211354941814343362e-05 1.604276441212081064e-05 1.484518098245938029e-05 1.994423295785523350e-05 9.636632261186610056e-06 7.146440511991985677e-06 5.539487005148994203e-06 4.392432082384552733e-06 3.205351899580772745e-06 2.578214864262935827e-06 2.333041488081770532e-06 1.901833921777999828e-06 1.125133338426589988e-06 1.109280155232227235e-06 7.956740964727640404e-07 6.512088907683599608e-07 5.467188068145920333e-07 2.485507414767028637e-07 3.154269366326566529e-07 1.642091110427002979e-07 2.224535678822608678e-07 1.246070253530336280e-07 9.645004287530547790e-08 -5.926752875050896379e-08 -5.811640107917862276e-08 1.447328948783062431e-08 7.368605648304292516e-08 6.839496187711190990e-08 2.695206551141016388e-08 -3.796861667070665191e-08 -2.058076762468564647e-08 -2.537987664135180106e-08 5.161575152404780366e-08 2.949317015974262782e-08 7.172324886003474358e-08 1.134337639441729876e-08 -6.924063815106717620e-08 -2.603849651759063670e-08 2.894716702207908972e-08 8.572527204414010682e-08 2.093578704330201389e-06 -4.706233834022262204e-06 -6.535516103945522562e-06 -4.009996954783797176e-06 -3.291663740546406915e-06 -4.112405741431104379e-06 -4.097600341729289251e-06 -3.875258128659519043e-06 -3.169114393844499770e-06 -2.592990571299653350e-06 -1.973025724317423618e-06 -2.141205247986940778e-06 -2.215710410673871128e-06 -1.468934323309984542e-06 -1.653807523408429783e-06 -1.333965181383176598e-06 -1.601167602414651447e-06 -1.250633477549887366e-06 -1.315569246247389510e-06 -1.351716010197983114e-06 -1.546425487694022955e-06 -1.047567674133284852e-06 -1.037403741223221057e-06 -9.289360326974300520e-07 -7.260088930831907935e-07 -5.255838727226937405e-07 -6.759520523131052989e-07 -5.360752025397519256e-07 -5.122774485774878852e-07 -5.025655169418846692e-07 -5.228870387504625037e-07 -6.607919792283916431e-07 -5.468311974055450630e-07 -4.645841867953846759e-07 -4.540972158151497590e-07 -2.269164912463558529e-07 -5.977080424993246133e-07 -2.076554794118692208e-07 -3.872177928019465416e-08 -1.322446336662012295e-07
1.369207876843832410e-05 1.015872393642133138e-05 9.633648000994697922e-06 9.636632261186610056e-06 1.220240252951244944e-05 6.673537100165306993e-06 5.596249334303135635e-06 4.278581782470419421e-06 3.272186587496611534e-06 2.652169366034025143e-06 2.285008714381397540e-06 1.867618138725194100e-06 1.194287014574665536e-06 1.203086487104857144e-06 1.004189844009555442e-06 8.209131917716512947e-07 6.304290437512712508e-07 4.087069837172066981e-07 3.774132743332725849e-07 2.383599552392363501e-07 2.379317952246905640e-07 9.369125536197640679e-08 9.361955413532956459e-08 1.917572735044365408e-08 4.940962317983077842e-08 1.147110299640325097e-07 6.582281350502620580e-08 6.401537511587273563e-08 -3.976187120510307665e-08 -3.246685024616842154e-08 -9.804173427041431545e-08 -3.132080195369048805e-08 2.211901965588081232e-08 -1.888246878746920020e-08 4.727043868243574115e-10 8.107466901981452601e-09 -4.305750839796823559e-08 -4.354456583218389799e-08 -5.667448082541775098e-09 3.375701088240541934e-08 -5.932617563445238669e-06 -3.503898635154823065e-06 -3.589287308654729155e-06 -1.584746270353236213e-06 -1.762930534985668208e-06 -2.414642132470169863e-06 -2.708819222445457025e-06 -3.157497586639495240e-06 -2.630985596623244449e-06 -2.454488878681968736e-06 -2.277556219267942054e-06 -2.283134174683121786e-06 -2.087067909340694279e-06 -1.841237723972615945e-06 -1.669394819304587336e-06 -1.326377642702025266e-06 -1.474356190635007814e-06 -1.474592746518953985e-06 -1.249606993357319289e-06 -1.143337111210855268e-06 -1.220253831215872605e-06 -1.007736594716218108e-06 -9.399345249993657606e-07 -9.742431905239198402e-07 -8.025535908699494727e-07 -5.259158581763976257e-07 -7.034245167169565379e-07 -4.721766031972949864e-07 -4.927144682434322176e-07 -1.351959478022284593e-07 -3.103099134364973390e-07 -4.043422702880797255e-07 -3.937204200554802306e-07 -2.944762228653879731e-07 -3.027795843712236126e-07 -2.711738600029119258e-07 -3.812238476151521197e-07 -1.272683384357976907e-07 -9.616679387855507356e-08 -1.169807828595272296e-08
9.497795165203797051e-06 7.390943619861288279e-06 6.969326599094273023e-06 7.146440511991985677e-06 6.673537100165306993e-06 9.054883993261705408e-06 5.703313357823865911e-06 4.186409961000322172e-06 3.341668361195854791e-06 2.604343650829073670e-06 2.246920436134800687e-06 1.705063338632898129e-06 1.287805616715416542e-06 1.205375629371777938e-06 9.348417261455733980e-07 7.361836249105552656e-07 6.230878361254255035e-07 4.222024540533990383e-07 2.419649852312471497e-07 1.920280116570403512e-07 1.841508405433013792e-07 8.331749606560442577e-08 2.162552742857486107e-08 1.309003145373905921e-08 1.226168545439235622e-08 2.064907259537596289e-08 -2.804834688772731282e-09 -7.052856028637747309e-08 -7.081179494559485863e-08 -6.490747814464771083e-08 -1.476475007972525686e-07 -6.269845815107087097e-08 -1.785880366464368005e-08 -9.628247349572719381e-08 -7.097193031905416939e-08 -6.607243385514351936e-08 -9.438091190049573258e-08 -1.140073814681440344e-07 -6.708419195332091626e-08 5.430670461524720315e-09 -6.275044769438571784e-06 -1.166739151517160010e-06 -1.826281365775192742e-06 -1.214612929227452254e-06 -4.257007492581306677e-07 -1.661193735801350459e-06 -1.705198285056255291e-06 -2.359684719972064946e-06 -2.071010124577427059e-06 -2.050920321182065971e-06 -1.696012391014667959e-06 -1.881492736955882630e-06 -1.943142646174775069e-06 -1.745247662868167614e-06 -1.764393606394361696e-06 -1.768083026594451222e-06 -1.681910910768623236e-06 -1.575579799609990449e-06 -1.478742232567428022e-06 -1.447267344848187469e-06 -1.663719627451252562e-06 -1.102856738832615007e-06 -8.171839793518286842e-07 -9.356314251269140719e-07 -8.280643904293353330e-07 -7.585856374513587849e-07 -8.158538037489426354e-07 -7.360866739096618989e-07 -7.035308152605044459e-07 -3.540688768079829739e-07 -4.418452886900711870e-07 -4.444103243277186928e-07 -4.679312166636256964e-07 -3.198746427213909842e-07 -3.420394394934723828e-07 -2.668193828302486564e-07 -3.412831941694166894e-07 -2.106863683296589990e-07 -2.132621925491310121e-07 -1.616924521295135757e-07
5.238826491222059207e-06 5.832986426493430984e-06 5.721349273093520146e-06 5.539487005148994203e-06 5.596249334303135635e-06 5.703313357823865911e-06 7.618111948699304995e-06 4.558876171267388552e-06 3.641855951471180504e-06 2.910377360755434537e-06 2.467542574569346905e-06 2.000545724395697374e-06 1.420286582459307437e-06 1.357990368359581326e-06 1.103274007837850192e-06 8.582104542710362618e-07 7.683644342795047492e-07 4.614922418013264818e-07 3.685597764812293224e-07 2.703838631137481607e-07 2.036125283526857984e-07 9.450574586424152086e-08 5.016611510043173797e-08 -6.192981498105697164e-08 -1.786100804108226211e-08 8.242419141645325324e-08 6.649247689708635117e-08 -4.051903224947343990e-09 -4.661709709469958974e-09 -1.831661253256787922e-08 -9.398760820543167003e-08 -1.735766711531045511e-08 1.739452577926369937e-08 -6.342739093410686355e-08 -4.817712887809669903e-08 -2.345248963000733435e-08 -1.059590648160873760e-07 -1.130059253479846056e-07 -5.273230415352675615e-08 -9.635508652364278167e-09 4.122219088853802008e-07 -1.034590293426259013e-06 -1.116353291710285501e-06 -6.458273195772427055e-07 6.293373908502073102e-09 -1.027284117330928126e-06 -1.178748221075066544e-06 -1.385667487789145904e-06 -1.630637556554964946e-06 -1.344165389140845169e-06 -1.469823879572115915e-06 -1.560825929501984425e-06 -1.488149411423132320e-06 -1.538957051150632482e-06 -1.659745223202837291e-06 -1.583132434733239845e-06 -1.443294763670034794e-06 -1.546975360130715980e-06 -1.473371993222068210e-06 -1.265330185517171316e-06 -1.444161866024162490e-06 -1.008058724656357273e-06 -9.914590707867357687e-07 -1.024090450389903610e-06 -9.386361814556541310e-07 -7.064137708421027933e-07 -7.927140956283907025e-07 -6.786541860481904537e-07 -6.584472852378428494e-07 -3.230118650850325995e-07 -4.264304291279297239e-07 -4.606778395086628882e-07 -3.545517293044563384e-07 -2.883328697789216182e-07 -2.989438924922486829e-07 -1.980409868267777642e-07 -2.872673861807332709e-07 -2.741496330450818946e-07 -1.907436800848660652e-07 -2.283667223434077173e-07
5.390055997701209247e-06 5.137613118294538018e-06 4.289599758512967122e-06 4.392432082384552733e-06 4.278581782470419421e-06 4.186409961000322172e-06 4.558876171267388552e-06 5.487054417473156500e-06 3.532328119929268496e-06 2.805156776662016981e-06 2.417422653775017616e-06 1.889945748921194745e-06 1.413950241698611129e-06 1.273099875767649027e-06 1.056526720078551200e-06 8.301243012175878972e-07 5.687344581794877733e-07 4.197675004818837041e-07 3.171592744993504096e-07 2.435652015745472776e-07 1.567122300146669788e-07 6.711630359116838559e-08 -7.433944649355198969e-09 -6.411966326148076774e-08 -6.699777547317033731e-09 2.096771829621914346e-08 -1.825168754895654714e-08 -6.106493573757221653e-08 -2.742118162083457477e-08 -1.756202838343000183e-08 -6.933096091590273556e-08 2.201812356327083034e-08 3.730775697852977704e-08 -2.189138129832901383e-08 -3.983452920436271052e-08 -3.567250203257899608e-08 -9.583147091590603387e-08 -8.992448053875435242e-08 -4.199751082113807066e-08 7.353809687609674602e-09 2.111025398778946540e-06 -1.606532580488049811e-06 -5.583595238051630980e-07 -6.571873600347936016e-07 -5.547489103209953423e-07 -6.831677979230448880e-07 -4.028898004339166541e-07 -6.941885651259004165e-07 -6.832079400166166487e-07 -9.008574716289387113e-07 -1.263015464567353044e-06 -1.393053326769548853e-06 -1.419692340206369937e-06 -1.346305378185078557e-06 -1.471022201117842337e-06 -1.498609648553064013e-06 -1.418550811278459577e-06 -1.383617941271761779e-06 -1.205718159853268028e-06 -1.319856209155644766e-06 -1.453382022335345146e-06 -1.042536979685638406e-06 -9.983673808304299212e-07 -1.081886432549263050e-06 -9.861956826650006798e-07 -6.137473164229938061e-07 -6.366757092559125352e-07 -4.409968186845837174e-07 -4.767189680939455476e-07 -2.991210096963330822e-07 -3.428384307661417646e-07 -3.103079897337971771e-07 -3.100907318095082734e-07 -3.437926090611471211e-07 -2.581721190216313145e-07 -2.686639698353182926e-07 -3.475096536911607579e-07 -3.135394400265648266e-07 -3.111757092800023147e-07 -2.519964620126341950e-07
3.863156547614637334e-06 3.163804884238353406e-06 3.382282605723969333e-06 3.205351899580772745e-06 3.272186587496611534e-06 3.341668361195854791e-06 3.641855951471180504e-06 3.532328119929268496e-06 4.563191005838512722e-06 2.931599601248822441e-06 2.513728883805081121e-06 1.921085409782829148e-06 1.498442006819795372e-06 1.301305978358400623e-06 1.089251502421716249e-06 8.412205005828671130e-07 6.201797719281994577e-07 4.512499851679679231e-07 3.769942925037414997e-07 2.804772642937265769e-07 2.108349806525808924e-07 1.352590670418009819e-07 6.576711458285675065e-08 -7.051625224947344687e-10 5.634861100635271627e-08 4.278620484323877794e-08 9.188608594571061173e-09 -3.304510916515065498e-09 -4.209282604386623086e-08 -1.776091628331967545e-08 -4.818579217041376988e-08 -1.915804064539049545e-08 8.134053547602268044e-09 -7.144963574075308367e-08 -6.995712138873103860e-08 -3.544057247120843416e-08 -9.024194845065639358e-08 -9.973778774648012860e-08 -8.937893984453775982e-08 -4.155394834796890960e-08 2.790254342696057757e-06 -4.304573407853755036e-07 -2.041714987140700188e-07 -8.508645767085523909e-07 -1.753769451409458672e-07 -4.787166286288944728e-07 -2.268377852542272482e-07 -6.602804614751730808e-08 -2.626720777512938448e-07 -4.480883442932785529e-07 -7.970885670737622652e-07 -1.128994123260277423e-06 -1.132555436688496423e-06 -1.135276273957491938e-06 -1.186288352364802765e-06 -1.291936027129211277e-06 -1.189979902806931000e-06 -1.227517886691294694e-06 -1.166211387602383853e-06 -1.156116646375617887e-06 -1.188356311921072250e-06 -8.748700728712775131e-07 -8.564571696902034554e-07 -1.002213066930932491e-06 -8.308378495785294583e-07 -5.208906536737527048e-07 -5.573460140853402547e-07 -4.672867957210468729e-07 -4.821490483413340023e-07 -3.810521641076909772e-07 -3.318870758965122379e-07 -3.110646924357692362e-07 -3.334556569115234297e-07 -3.009495499608547565e-07 -2.789426165439546542e-07 -2.168664940589721508e-07 -3.422885360180728373e-07 -2.987187062633870475e-07 -3.240932394438217948e-07 -2.343952043518331880e-07
3.151055687227843471e-06 2.468042186338713922e-06 2.332727609296231363e-06 2.578214864262935827e-06 2.652169366034025143e-06 2.604343650829073670e-06 2.910377360755434537e-06 2.805156776662016981e-06 2.931599601248822441e-06 3.760843429233733603e-06 2.633276595407152395e-06 2.123052842801190553e-06 1.595179348135145203e-06 1.350214500670161122e-06 1.123680712378020907e-06 8.954173343357280971e-07 6.941521261010303194e-07 5.487249901810793935e-07 4.348307185398049327e-07 3.043497996807889747e-07 2.667693652512913013e-07 1.540872829020169917e-07 6.762376818282540723e-08 4.970680284833987882e-08 2.783640875860670245e-09 3.592707005531795875e-08 1.357314863046359246e-08 -1.175048945807173001e-08 -4.249939869762708547e-08 -2.499532376840245545e-08 -4.159642463773159588e-08 -2.997897418113545298e-08 -1.367664455958943602e-08 -4.491881729992173192e-08 -6.821463384532925746e-08 -7.837189927982665099e-08 -1.085669844648581303e-07 -1.234626784385733000e-07 -9.848519409895169956e-08 -5.303796561904551313e-08 1.857823254141590339e-06 1.413403190324463542e-08 2.167951134438836618e-07 -2.081475468035750083e-07 3.149289343292444059e-08 -1.191334604106687968e-07 9.152971605371265064e-08 1.946721310946596209e-08 7.727214824609797112e-08 -1.317000023856274479e-07 -2.954459323966673578e-07 -6.365729749660858403e-07 -8.025671112108443626e-07 -8.840146859680639372e-07 -9.297598250520298815e-07 -8.985999821250793442e-07 -8.350086620544105653e-07 -9.246906738835546354e-07 -9.906727515194764554e-07 -9.167974849719177207e-07 -9.644062640967541300e-07 -7.204656969968474495e-07 -8.222394051553120093e-07 -8.626804916531943019e-07 -7.377639935480073302e-07 -5.337717060804007271e-07 -5.247577879799721358e-07 -4.379515205782207770e-07 -4.518488567817006529e-07 -3.824365972246730201e-07 -2.905840860129475314e-07 -3.003921664462101017e-07 -2.925700168541455197e-07 -2.737795554202940766e-07 -2.115258049403104270e-07 -1.835065231197769374e-07 -2.986626039780061263e-07 -2.864308216337002002e-07 -2.470645201431964006e-07 -2.337221387079338098e-07
