2.500000 1.948156
7.500000 0.588806
12.500000 0.250409
17.500000 0.139249
22.500000 0.071544
27.500000 0.050507
32.500000 0.034807
37.500000 0.023757
42.500000 0.017882
47.500000 0.012229
52.500000 0.009467
57.500000 0.008427
62.500000 0.007560
67.500000 0.007083
72.500000 0.005625
77.500000 0.003395
82.500000 0.002435
87.500000 -0.000369
92.500000 0.001278
97.500000 0.000023
102.500000 0.000479
107.500000 0.000225
112.500000 -0.000327
117.500000 -0.000816
122.500000 -0.000632
127.500000 -0.000373
132.500000 -0.000836
137.500000 -0.001593
142.500000 -0.000605
147.500000 -0.001610
152.500000 -0.001741
157.500000 -0.000539
162.500000 -0.000524
167.500000 -0.000793
172.500000 -0.000256
177.500000 0.000083
182.500000 0.000608
187.500000 0.000115
192.500000 0.000054
197.500000 0.000774
